year,AT,BE,BG,HR,CY,CZ,DK,EE,FI,FR,DE,EL,HU,IS,IE,IT,LV,LI,LT,LU,MT,NL,NO,PL,PT,RO,SK,SI,ES,SE,CH,UK
2031,0.7780969840883838,0.48340786741220193,3.0350981166763638,1.075421761553903,0.8670096052167546,1.2223786923531998,0.7825251433639877,1.6038007875951739,0.0,0.869843743514392,0.4354083937498015,0.9937521446178186,0.6549626391681045,0.0,0.7981068891676775,0.6664224246872408,2.9536151841964116,0.763296698279246,3.7280920378921736,0.13421241860545094,0.0,0.48967252616096496,0.0,1.3652960559132612,0.0,0.8679154528300718,1.009115791750905,0.666227088493484,0.6777274032226484,0.0,0.780512108334532,0.7752842481146802
2032,0.7274326391904234,0.4231134650675342,3.316018286477435,1.0516365059131705,0.7982698709496944,1.2077475780634934,0.7314598525477211,1.681139233639013,0.0,0.8330811999763793,0.3855294959834248,0.9914480536129042,0.5970237929507562,0.0,0.7214991418998419,0.6226791222536489,3.1425145820332423,0.6936900495462498,3.939980512279986,0.10133964512600464,0.0,0.4106517995951651,0.0,1.3394051224139372,0.0,0.8179619291313502,0.9686748901613705,0.6012792570567362,0.6299668896278691,0.0,0.7263818366979171,0.7082380655858944
2033,0.6726931118503452,0.36628098951314386,3.5707972023763683,1.0221335553775484,0.7308554501827693,1.1815667963082237,0.6760386566295896,1.7494135832675315,0.0,0.7910323626058159,0.3387906560337851,0.9884702096350169,0.5373421825633099,0.0,0.6382170911594407,0.5784455162130122,3.2756320618155255,0.6161332236872346,4.063597302341283,0.07534096965149088,0.0,0.33682876368317805,0.0,1.2936338015609905,0.0,0.764611647652278,0.9187246158666367,0.5347113798295624,0.5809543288085421,0.0,0.6672402765010005,0.6329540180865879
2034,0.6148460284710282,0.31360645070522225,3.7848442309996804,0.9873040849397557,0.6671466637334538,1.1434662273140854,0.6172572644685654,1.8045848136576306,0.0,0.7439933179834091,0.2954345197164544,0.9846696447631792,0.4779454093758888,0.0,0.548268394157777,0.5341478386462367,3.3410510068254182,0.5330918302916124,4.085529343343674,0.05513484730577384,0.0,0.2708666256664131,0.0,1.2284717876165012,0.0,0.7086046361421524,0.8604018545897991,0.46829840295726,0.5313054402458469,0.0,0.6042615937544628,0.551634849924844
2035,0.5550128487091567,0.2655628935631724,3.944825990728982,0.9476028570242425,0.6085759212922409,1.093744931875375,0.5562885844133983,1.843066036137187,0.0,0.6924837771490402,0.2556174657624471,0.9798764950608532,0.42076255968789883,0.0,0.4526679106627983,0.4902078966857546,3.3318585474121387,0.44775745089543684,4.000985058562096,0.03970485167636716,0.0,0.21425620708383236,0.0,1.1461337079923184,0.0,0.6507152168282048,0.7954767675954354,0.40349344577925256,0.4816586891208482,0.0,0.5388670064031267,0.46723998601626004
2036,0.4944140995856933,0.2224130960646805,4.039971261121631,0.9035234303355455,0.5556418877818051,1.0334112330716894,0.4944240902113844,1.8620510715707324,0.0,0.6372430662622194,0.21941355439632015,0.9738998634952057,0.3673472057165191,0.0,0.35436908769033815,0.4470324440646226,3.2471795741424763,0.36375221419928044,3.8148814299813707,0.028129750103895585,0.0,0.1672164040379027,0.0,1.0503500114055475,0.0,0.5917806518757256,0.7261487939716758,0.34137372119459086,0.4326528207425064,0.0,0.47264542344095734,0.3832374672742412
2037,0.43430542688409696,0.18423098832768708,4.0632076998953535,0.8555788010520288,0.5080603038507999,0.9641263793868978,0.43300353921333523,1.859782744454949,0.0,0.5792103084018243,0.18682041042058722,0.96652852022892,0.3186928417491775,0.0,0.25867267136645195,0.4050033578787586,3.09242031176308,0.2847161781861325,3.5414317283286,0.019601088149353744,0.0,0.12893651939838846,0.0,0.9458963462758261,0.0,0.5327073669524018,0.6547788577820339,0.28274740764977996,0.3849043107996224,0.0,0.40725372001448285,0.3032312047258829
2038,0.37590934074850835,0.15092918068901237,4.011964718819273,0.8042898652210618,0.46500233346260345,0.8880583544492315,0.3733385562321508,1.8357239847359,0.0,0.519488082164318,0.15776782711722773,0.9575326775307631,0.27517603350575937,0.0,0.17256224364212422,0.3644695073128634,2.8786383939124183,0.21384382665465337,3.2022411785887774,0.013430103556042456,0.0,0.09804966121859254,0.0,0.8379660633124109,0.0,0.4744513071424952,0.5836145544517718,0.22832909398357604,0.3389860135619171,0.0,0.3443055576757726,0.23051674525303428
2039,0.3203483751810879,0.1222899692001183,3.8885144362143884,0.7501829027620774,0.42536381161820297,0.8076705916157535,0.3166367776318613,1.7906066098888453,0.0,0.45929057359922754,0.13212640705298132,0.9466670936468168,0.23662984763421754,0.0,0.10276795501009837,0.3257380942937667,2.6211226651529573,0.15346400683167674,2.823263602832273,0.00904612848475146,0.0,0.07313368991137216,0.0,0.7315186809233634,0.0,0.4179748889209001,0.5145631075712069,0.17886017334952511,0.29540805787653407,0.0,0.28526023098661296,0.16765020049218757
2040,0.26858557110219405,0.09799737998521102,3.6997861466801827,0.6937957716237925,0.3880149564705464,0.7254827178074035,0.263933645773047,1.7263491982306711,0.0,0.3998791767623367,0.10971914672078883,0.9336757615478832,0.20251613336784285,0.0,0.05320284983476691,0.2890699850404668,2.3374243850326524,0.1047615407204419,2.4312335518746226,0.005988755750716555,0.0,0.05305006193552083,0.0,0.6307299179105804,0.0,0.36418801075811763,0.4490516282924205,0.13510435150975117,0.25460211365821245,0.0,0.23132405634737538,0.11612733050717594
2041,0.2213776408146619,0.07766816729427259,3.4566686704805436,0.6356908634839274,0.35199534201446625,0.6438442648116723,0.21603840843122524,1.6458540578085967,0.0,0.3424903768904618,0.09033093378699995,0.9182984166980115,0.17214104785347156,0.0,0.023267345835046922,0.2546756448421871,2.04519029505787,0.06771061711993852,2.0502854676802715,0.003895957774760646,0.0,0.03703894982106004,0.0,0.5386319540516256,0.0,0.31388387106930515,0.38799041126131956,0.09773477456806122,0.21690960881984206,0.0,0.18337590404400975,0.07625264516581697
2042,0.17924490465972354,0.06088013459383697,3.172894331215074,0.5764713782499423,0.3166372805872265,0.5647570436492125,0.17349941602142768,1.5527106658696506,0.0,0.2882622499694978,0.07372173390399414,0.9002790441999383,0.14485278567885804,0.0,0.008370372324534197,0.2227117565230955,1.760176831848905,0.04123441462632236,1.6993792803378032,0.0024900958456801287,0.0,0.024617850455737767,0.0,0.4569796702375965,0.0,0.26768145425093576,0.3318294229303714,0.06717810835388209,0.1825744529374619,0.0,0.14192556367913298,0.04723163337810594
2043,0.14246025831279044,0.047196645059051155,2.863662238524219,0.5167964213351259,0.2816171741374808,0.48976928916004636,0.1365915941917436,1.4508459264790743,0.0,0.23816671865751413,0.059635014109660794,0.8793764713176894,0.12017520162964163,0.0,0.002450280955992676,0.19328227194568312,1.4947658931388894,0.023540477373691616,1.3909091566608471,0.001563397219509657,0.0,0.015404028871343966,0.0,0.3863261228177118,0.0,0.2259853524980324,0.2806777138833063,0.04347812602041201,0.15174046296450633,0.0,0.10710911661020829,0.02745636514714609
2044,0.11105728726103095,0.03618667556605602,2.544194049418154,0.4573900745489409,0.24694586746280756,0.419948129767945,0.10532632314784425,1.3441678009797449,0.0,0.19295457589264986,0.04780752064997654,0.8553769895873744,0.09785824278850244,0.0,0.0006116700738853108,0.16643881396613439,1.257174152426893,0.012532678920191108,1.1305632307950852,0.0009640685242277367,0.0,0.00897349974432054,0.0,0.32625187163451885,0.0,0.18897029425798956,0.2344453756131158,0.02622268520962817,0.12445332506962192,0.0,0.07872015376364602,0.014899358160508549
2045,0.08485551295077372,0.027440205992334342,2.228415747060219,0.39904008017827547,0.21291479951639755,0.35592057310414144,0.07948129560264881,1.2362472939168925,0.0,0.1531191239735782,0.037977654547157944,0.8281087584577066,0.07785343478673848,0.0,0.00015563800211696515,0.14218410708825224,1.0513878669843328,0.006188484341125525,0.9182229756884517,0.0005838104004127758,0.0,0.004811169999359715,0.0,0.2756748824791331,0.0,0.15659291689005636,0.1929696728721677,0.014565152218942168,0.10066680883924198,0.0,0.05627054902596232,0.007505816597126193
2046,0.06349895703590637,0.02057909575099283,1.927925457857796,0.3425830761277202,0.1800156461020066,0.2979608914326318,0.05864568396488592,1.1300749956092433,0.0,0.1188821670522318,0.029895235634905495,0.7974575030074983,0.06024023197732656,0.0,5.012687917274871e-05,0.12046753493915281,0.8777077859268051,0.0028183411446940053,0.7495140575561289,0.0003471418355853432,0.0,0.0023456108442725886,0.0,0.23317013581803758,0.0,0.12862789923986115,0.1560990018097588,0.007350712371306103,0.08025231314405594,0.0,0.039070598007270585,0.0034900821660612345
2047,0.04650301187998535,0.01526386779413182,1.6513486230445726,0.28887522575370006,0.14884883498587975,0.24609664670397022,0.042274480012457545,1.02791438820236,0.0,0.09020332557418652,0.02331292453678486,0.7633827441801122,0.04513406002768635,0.0,1.9466315535638623e-05,0.10122212170928734,0.7336900938818994,0.0011769237341950462,0.6175743290231563,0.0002026583425573595,0.0,0.001026533533350352,0.0,0.197244938597557,0.0,0.10472078536447822,0.12372523165069338,0.003319048688081512,0.0630128158228142,0.0,0.02631641222747603,0.0014889942573830302
2048,0.03330416211980457,0.011196994541909045,1.4041115940747775,0.23874930697120778,0.12003260953901537,0.2002040396793479,0.029745381623757273,0.9312578350371947,0.0,0.06681065812071504,0.018007509878775026,0.7259335147131407,0.0326026085440168,0.0,7.791354814554277e-06,0.08432708900341378,0.6152363704262859,0.0004479663297884628,0.514671986285744,0.00011614500062838026,0.0,0.00039772556409230014,0.0,0.16651351675320913,0.0,0.08444249953125292,0.09577081423530082,0.0013172176892215404,0.048695972912837275,0.0,0.017172805550810712,0.0005792873846335193
2049,0.023307429753397713,0.008123367529381035,1.1885978411090181,0.1929615960541074,0.09412078306550191,0.16007983587029898,0.02041210412767541,0.8408757317725343,0.0,0.04824789931745476,0.013775599696520327,0.6852622528847058,0.022608344551386304,0.0,3.0277317773793177e-06,0.06963659287798979,0.5176139045302366,0.00015445511289178252,0.43344112315462335,6.533947204124915e-05,0.0,0.00013440826136588784,0.0,0.13978006244980695,0.0,0.06733062468595055,0.07214760915139314,0.00045019164187313246,0.037011016284719436,0.0,0.010842273360416505,0.00020420908381579494
2050,0.015927393331117794,0.005828646721162122,1.0045999098762364,0.15213403102532577,0.07153496536253369,0.12550507440573666,0.013649314259019584,0.7569373486456996,0.0,0.03393173229147703,0.010435164982726654,0.6416353747564341,0.014985710945357618,0.0,1.131562459558899e-06,0.05698444222223671,0.4362567990192026,4.793557282113831e-05,0.36764920898008246,3.607899154872889e-05,0.0,3.899202656620184e-05,0.0,0.11640598104204608,0.0,0.05299160252976863,0.052708407648315914,0.00012944567867348756,0.027644669927865868,0.0,0.006614348104235787,6.480148475435313e-05
