year,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,UK
2030,0.8239143792912975,0.5462435871386784,2.7425845046444053,0.8287575405531206,0.933895745255355,1.2263760506227828,0.0,0.8284592090551557,1.5215428573689471,0.9955113179103741,0.7236640603013671,0.0,0.9012377855298319,1.093188818873417,0.7093437581981973,0.8680902589590105,0.0,0.7092554807898083,0.823363586003222,3.447697762368312,0.17506212185891518,2.7242474486470365,0.0,0.5704646447936003,0.0,1.3724432430151405,0.0,0.9137245813124493,0.0,0.7276719857001664,1.039639757945283,0.8327534704761914
2031,0.7780969840883838,0.483407867412202,3.0350981166763638,0.780512108334532,0.8670096052167546,1.2223786923531998,0.0,0.7825251433639876,1.603800787595174,0.9937521446178185,0.6777274032226484,0.0,0.8698437435143919,1.075421761553903,0.6549626391681044,0.7981068891676774,0.0,0.6664224246872407,0.7632966982792458,3.728092037892173,0.13421241860545094,2.953615184196411,0.0,0.489672526160965,0.0,1.3652960559132612,0.0,0.8679154528300718,0.0,0.666227088493484,1.0091157917509053,0.7752842481146801
2032,0.7274326391904236,0.4231134650675342,3.3160182864774352,0.7263818366979172,0.7982698709496945,1.2077475780634936,0.0,0.731459852547721,1.6811392336390132,0.9914480536129043,0.6299668896278692,0.0,0.8330811999763792,1.0516365059131705,0.5970237929507562,0.7214991418998419,0.0,0.6226791222536489,0.6936900495462499,3.9399805122799854,0.10133964512600464,3.142514582033242,0.0,0.4106517995951651,0.0,1.3394051224139372,0.0,0.8179619291313502,0.0,0.6012792570567362,0.9686748901613706,0.7082380655858944
2033,0.6726931118503452,0.36628098951314386,3.5707972023763683,0.6672402765010005,0.7308554501827693,1.1815667963082237,0.0,0.6760386566295895,1.7494135832675317,0.9884702096350169,0.5809543288085421,0.0,0.7910323626058159,1.0221335553775484,0.5373421825633099,0.6382170911594407,0.0,0.5784455162130123,0.6161332236872346,4.063597302341283,0.07534096965149088,3.2756320618155255,0.0,0.33682876368317805,0.0,1.2936338015609905,0.0,0.7646116476522781,0.0,0.5347113798295625,0.9187246158666367,0.6329540180865878
2034,0.6148460284710282,0.3136064507052223,3.7848442309996804,0.6042615937544628,0.6671466637334539,1.1434662273140854,0.0,0.6172572644685654,1.8045848136576308,0.9846696447631792,0.5313054402458469,0.0,0.7439933179834091,0.9873040849397557,0.47794540937588886,0.5482683941577768,0.0,0.5341478386462367,0.5330918302916124,4.085529343343674,0.05513484730577384,3.3410510068254182,0.0,0.2708666256664131,0.0,1.2284717876165012,0.0,0.7086046361421524,0.0,0.46829840295726,0.8604018545897991,0.551634849924844
2035,0.5550128487091567,0.2655628935631724,3.9448259907289827,0.5388670064031268,0.608575921292241,1.0937449318753751,0.0,0.5562885844133983,1.843066036137187,0.9798764950608533,0.48165868912084825,0.0,0.6924837771490401,0.9476028570242425,0.42076255968789883,0.45266791066279827,0.0,0.4902078966857546,0.44775745089543684,4.000985058562096,0.03970485167636717,3.3318585474121387,0.0,0.21425620708383236,0.0,1.1461337079923186,0.0,0.6507152168282048,0.0,0.4034934457792526,0.7954767675954355,0.46723998601626004
2036,0.4944140995856933,0.2224130960646805,4.039971261121631,0.4726454234409573,0.5556418877818052,1.0334112330716896,0.0,0.49442409021138434,1.8620510715707328,0.9738998634952059,0.4326528207425064,0.0,0.6372430662622193,0.9035234303355455,0.3673472057165191,0.35436908769033815,0.0,0.4470324440646226,0.36375221419928044,3.8148814299813707,0.028129750103895585,3.247179574142476,0.0,0.16721640403790272,0.0,1.0503500114055475,0.0,0.5917806518757256,0.0,0.34137372119459086,0.7261487939716759,0.38323746727424124
2037,0.43430542688409696,0.1842309883276871,4.0632076998953535,0.40725372001448285,0.5080603038507999,0.9641263793868979,0.0,0.4330035392133352,1.8597827444549493,0.9665285202289201,0.3849043107996224,0.0,0.5792103084018242,0.8555788010520289,0.3186928417491775,0.25867267136645195,0.0,0.4050033578787586,0.28471617818613243,3.5414317283286,0.019601088149353744,3.09242031176308,0.0,0.1289365193983885,0.0,0.9458963462758261,0.0,0.5327073669524018,0.0,0.28274740764978,0.6547788577820339,0.3032312047258829
2038,0.37590934074850835,0.1509291806890124,4.011964718819273,0.3443055576757726,0.4650023334626035,0.8880583544492316,0.0,0.37333855623215084,1.8357239847359001,0.9575326775307632,0.3389860135619171,0.0,0.519488082164318,0.8042898652210618,0.27517603350575937,0.1725622436421242,0.0,0.3644695073128634,0.2138438266546534,3.2022411785887774,0.013430103556042456,2.8786383939124183,0.0,0.09804966121859254,0.0,0.8379660633124109,0.0,0.4744513071424952,0.0,0.22832909398357606,0.5836145544517719,0.23051674525303428
2039,0.32034837518108794,0.12228996920011831,3.888514436214389,0.28526023098661296,0.425363811618203,0.8076705916157536,0.0,0.31663677763186127,1.7906066098888456,0.9466670936468169,0.29540805787653407,0.0,0.45929057359922754,0.7501829027620774,0.23662984763421757,0.10276795501009836,0.0,0.3257380942937667,0.15346400683167674,2.8232636028322724,0.00904612848475146,2.6211226651529573,0.0,0.07313368991137216,0.0,0.7315186809233634,0.0,0.4179748889209002,0.0,0.17886017334952511,0.5145631075712069,0.16765020049218757
2040,0.26858557110219405,0.09799737998521102,3.699786146680183,0.23132405634737535,0.3880149564705464,0.7254827178074036,0.0,0.263933645773047,1.7263491982306711,0.9336757615478833,0.2546021136582125,0.0,0.3998791767623366,0.6937957716237925,0.20251613336784285,0.053202849834766905,0.0,0.2890699850404668,0.10476154072044191,2.431233551874622,0.005988755750716554,2.3374243850326524,0.0,0.05305006193552083,0.0,0.6307299179105804,0.0,0.36418801075811763,0.0,0.13510435150975117,0.4490516282924205,0.11612733050717595
2041,0.2213776408146619,0.07766816729427259,3.456668670480543,0.18337590404400975,0.3519953420144663,0.6438442648116725,0.0,0.2160384084312252,1.6458540578085967,0.9182984166980115,0.2169096088198421,0.0,0.3424903768904618,0.6356908634839276,0.17214104785347153,0.02326734583504692,0.0,0.2546756448421871,0.06771061711993852,2.050285467680271,0.003895957774760646,2.04519029505787,0.0,0.03703894982106004,0.0,0.5386319540516256,0.0,0.31388387106930515,0.0,0.09773477456806123,0.38799041126131956,0.07625264516581697
2042,0.17924490465972354,0.060880134593836975,3.1728943312150744,0.14192556367913298,0.3166372805872265,0.5647570436492126,0.0,0.17349941602142768,1.5527106658696506,0.9002790441999383,0.1825744529374619,0.0,0.2882622499694978,0.5764713782499423,0.14485278567885804,0.008370372324534196,0.0,0.2227117565230955,0.04123441462632235,1.6993792803378032,0.0024900958456801287,1.7601768318489053,0.0,0.024617850455737764,0.0,0.4569796702375965,0.0,0.26768145425093576,0.0,0.0671781083538821,0.3318294229303714,0.04723163337810594
2043,0.14246025831279044,0.047196645059051155,2.863662238524219,0.10710911661020828,0.28161717413748083,0.48976928916004636,0.0,0.1365915941917436,1.4508459264790743,0.8793764713176894,0.15174046296450633,0.0,0.2381667186575141,0.516796421335126,0.12017520162964164,0.0024502809559926756,0.0,0.19328227194568312,0.023540477373691616,1.390909156660847,0.0015633972195096568,1.4947658931388894,0.0,0.015404028871343966,0.0,0.3863261228177118,0.0,0.2259853524980324,0.0,0.04347812602041202,0.2806777138833063,0.02745636514714609
2044,0.11105728726103095,0.03618667556605603,2.544194049418154,0.07872015376364601,0.2469458674628076,0.41994812976794504,0.0,0.10532632314784424,1.3441678009797449,0.8553769895873745,0.12445332506962192,0.0,0.19295457589264986,0.4573900745489409,0.09785824278850244,0.0006116700738853108,0.0,0.16643881396613439,0.012532678920191108,1.1305632307950852,0.0009640685242277366,1.257174152426893,0.0,0.008973499744320539,0.0,0.3262518716345189,0.0,0.18897029425798956,0.0,0.026222685209628175,0.23444537561311582,0.014899358160508549
2045,0.08485551295077372,0.027440205992334342,2.228415747060219,0.05627054902596232,0.21291479951639758,0.3559205731041415,0.0,0.07948129560264881,1.2362472939168925,0.8281087584577067,0.10066680883924198,0.0,0.1531191239735782,0.3990400801782755,0.07785343478673848,0.00015563800211696515,0.0,0.14218410708825224,0.006188484341125526,0.9182229756884517,0.0005838104004127758,1.0513878669843328,0.0,0.004811169999359715,0.0,0.2756748824791331,0.0,0.15659291689005636,0.0,0.014565152218942168,0.1929696728721677,0.007505816597126194
2046,0.06349895703590638,0.020579095750992833,1.9279254578577962,0.039070598007270585,0.1800156461020066,0.2979608914326319,0.0,0.05864568396488591,1.1300749956092433,0.7974575030074984,0.08025231314405595,0.0,0.11888216705223179,0.3425830761277202,0.06024023197732656,5.01268791727487e-05,0.0,0.12046753493915281,0.0028183411446940053,0.7495140575561289,0.0003471418355853432,0.8777077859268051,0.0,0.0023456108442725886,0.0,0.23317013581803758,0.0,0.12862789923986115,0.0,0.007350712371306103,0.1560990018097588,0.003490082166061235
2047,0.046503011879985345,0.01526386779413182,1.6513486230445726,0.026316412227476025,0.14884883498587978,0.24609664670397022,0.0,0.04227448001245754,1.02791438820236,0.7633827441801122,0.0630128158228142,0.0,0.09020332557418652,0.28887522575370006,0.04513406002768635,1.9466315535638623e-05,0.0,0.10122212170928734,0.0011769237341950462,0.6175743290231563,0.0002026583425573595,0.7336900938818994,0.0,0.0010265335333503522,0.0,0.197244938597557,0.0,0.10472078536447822,0.0,0.0033190486880815126,0.12372523165069338,0.0014889942573830302
2048,0.03330416211980457,0.011196994541909047,1.4041115940747777,0.017172805550810716,0.12003260953901539,0.20020403967934794,0.0,0.029745381623757273,0.9312578350371948,0.7259335147131408,0.048695972912837275,0.0,0.06681065812071504,0.23874930697120778,0.0326026085440168,7.791354814554277e-06,0.0,0.08432708900341378,0.00044796632978846276,0.514671986285744,0.00011614500062838026,0.6152363704262858,0.0,0.0003977255640923002,0.0,0.16651351675320913,0.0,0.08444249953125292,0.0,0.0013172176892215406,0.09577081423530082,0.0005792873846335193
2049,0.023307429753397713,0.008123367529381035,1.1885978411090181,0.010842273360416503,0.09412078306550192,0.16007983587029898,0.0,0.02041210412767541,0.8408757317725344,0.6852622528847059,0.037011016284719436,0.0,0.048247899317454754,0.19296159605410743,0.022608344551386304,3.0277317773793177e-06,0.0,0.06963659287798979,0.00015445511289178252,0.4334411231546233,6.533947204124915e-05,0.5176139045302366,0.0,0.00013440826136588784,0.0,0.13978006244980698,0.0,0.06733062468595057,0.0,0.0004501916418731325,0.07214760915139315,0.00020420908381579494
2050,0.015927393331117794,0.005828646721162123,1.0045999098762364,0.006614348104235787,0.0715349653625337,0.12550507440573666,0.0,0.013649314259019584,0.7569373486456996,0.6416353747564342,0.027644669927865868,0.0,0.03393173229147702,0.15213403102532577,0.01498571094535762,1.131562459558899e-06,0.0,0.05698444222223671,4.79355728211383e-05,0.36764920898008246,3.607899154872888e-05,0.43625679901920256,0.0,3.899202656620184e-05,0.0,0.1164059810420461,0.0,0.05299160252976863,0.0,0.00012944567867348756,0.052708407648315914,6.480148475435313e-05
